,x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd,depth,dts,dto,dfb,transparency,bottom_oxygen,salinity,temperature,126417,126425,126505,126436,126507,127214,126438,126426,125999,126822,127141,126736,127139,126868,127385,127082,127219,127023,126756,127143,127186,127123,150637,127203,126375,101172,126964,126421,126892,127393,126752,126484,127149,126450,126986,254529,154675,127190,127187,105923,127137,126281,126916,126437,151308
334,12.2335,56.2148,2012,DE,44,290,16.5,30,8.0,973,0,25.0,10.24785232988612,254.60000150375848,8.5,12.544466018676758,173.30990600585938,24.89,13.52,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,11.7968,56.1263,2012,DE,45,290,13.0,30,8.0,1096,-1,21.0,9.80969395015208,250.53244450318485,8.0,12.8068208694458,191.0321807861328,21.96,12.97,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,11.7198,56.3672,2012,DE,46,291,13.0,30,8.0,1061,-1,22.0,18.566264050856397,224.09377237618364,9.0,12.958370208740234,174.9285430908203,22.05,12.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,12.1063,56.3988,2012,DE,47,291,22.0,30,8.0,1191,-1,30.0,24.271109213904293,233.2427181296696,8.0,13.077381134033203,155.3417510986328,28.26,14.33,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,11.7835,56.6177,2012,DE,48,291,28.0,30,8.0,1374,-1,36.0,14.803023589248228,201.31446458259848,8.0,13.245380401611328,163.21961975097656,31.79,13.97,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
339,11.8423,56.8805,2012,DE,49,292,15.5,30,8.0,1038,-1,27.0,20.65606977777412,180.3491472636967,11.5,13.485379219055176,197.862533569336,26.47,13.88,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,11.5872,57.1177,2012,DE,50,292,22.0,30,8.0,1181,-1,28.0,30.9782661903695,151.31830816537737,6.0,13.59300422668457,232.11019897460932,30.54,14.47,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341,11.3292,57.3712,2012,DE,51,292,30.0,30,9.0,1341,-1,41.0,9.744276880717834,120.8553288226028,11.0,13.840996742248535,235.2115020751953,32.25,13.88,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,11.6923,57.3853,2012,DE,52,293,37.0,30,8.0,38,-1,51.0,14.01885023709879,140.00908209549436,14.0,13.141180992126465,207.88510131835932,33.15,12.94,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
343,12.009,57.0592,2012,DE,53,293,45.0,30,8.0,964,0,55.0,12.840328596985708,175.547105962336,10.0,13.0795259475708,184.7261199951172,33.17,11.82,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
344,12.1925,56.8745,2012,DE,54,293,28.0,30,9.0,1073,-1,41.0,11.55095550609744,196.75095550609757,13.0,12.565311431884766,186.15155029296875,29.95,13.98,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,12.4332,56.6203,2012,DE,55,293,20.0,30,8.0,1216,-1,28.0,17.292247469508144,225.6881382089892,8.0,12.968602180480955,198.91439819335932,28.87,13.81,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,12.4313,56.4437,2012,DE,56,293,18.0,30,8.0,1318,-1,29.0,7.23241718764128,240.85620070690072,11.0,12.18346118927002,182.824462890625,25.81,13.48,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,19.4351,60.6278,2012,FI,13,283,35.0,40,11.2,367,0,53.0,27.64616980781689,1126.0301790094788,18.0,8.881319999694824,339.6372985839844,5.83,4.43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,20.4978,60.8468,2012,FI,14,283,48.0,30,11.4,729,1,59.0,27.993768935572508,1169.6837232952505,11.0,8.967408180236816,334.6410217285156,6.24,4.43,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,20.4958,61.2917,2012,FI,15,283,23.6,40,14.1,979,0,103.0,46.408553580803336,1214.0854317369442,79.4,9.097412109375,327.8628845214844,5.31,6.48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,20.4914,61.7727,2012,FI,16,283,12.4,30,12.9,1244,-1,104.0,45.43297907225683,1262.2757192924305,91.6,9.150800704956056,324.3246765136719,5.21,9.51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,20.4808,62.2032,2012,FI,17,284,17.0,30,14.5,38,-1,85.0,39.941886153557306,1310.3032928213877,68.0,9.162724494934082,318.5765380859375,5.27,9.36,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,20.4862,62.713,2012,FI,18,284,26.0,30,12.9,303,0,68.0,28.893534223780623,1369.570837573756,42.0,8.843878746032715,321.95123291015625,5.48,9.87,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,20.464,63.1138,2012,FI,19,284,40.0,38,13.3,530,1,67.0,13.923039064444742,1416.788861880926,27.0,8.9137601852417,321.25518798828125,5.67,5.37,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,19.6745,63.2022,2012,FI,20,284,78.0,40,9.4,786,1,148.0,23.752874146884015,1426.9846099499432,70.0,8.61802864074707,292.6814880371094,6.23,2.67,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,19.5097,62.7793,2012,FI,21,284,20.1,30,14.0,1083,-1,137.0,49.250357507009184,1377.8950895047403,116.9,8.877582550048828,286.30792236328125,5.34,6.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,18.5892,62.6781,2012,FI,22,284,20.0,40,13.8,1342,-1,102.0,21.28829699922535,1365.863292821386,82.0,8.513330459594727,291.71240234375,5.24,8.77,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,18.4953,62.3392,2012,FI,23,285,33.0,45,9.1,122,-1,83.0,36.505714795141145,1326.0426342571088,50.0,8.765896797180176,291.6405029296875,5.51,5.18,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,19.2497,62.2464,2012,FI,24,285,55.0,40,11.8,377,0,91.0,73.02863125945453,1314.9377237618476,36.0,8.87654972076416,270.6085510253906,6.09,2.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,19.4068,61.7318,2012,FI,25,285,52.0,50,11.0,722,1,67.0,98.32828835176814,1254.7432928213875,15.0,8.961740493774414,283.1351623535156,6.03,2.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,18.4671,61.7449,2012,FI,26,285,32.4,42,13.2,1007,-1,75.0,48.30998718553311,1256.597065197573,42.6,8.764668464660645,260.6911926269531,5.76,2.78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,17.8279,61.6767,2012,FI,27,285,18.9,40,15.2,1232,-1,58.0,15.942890430398974,1249.049144607783,39.1,8.769298553466797,309.87860107421875,5.24,6.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362,17.846,61.1437,2012,FI,28,286,15.0,30,15.4,78,-1,66.0,27.86602568233047,1193.9426390685317,51.0,8.569619178771973,288.2997131347656,4.63,8.87,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,17.8369,60.7905,2012,FI,29,286,36.6,41,12.3,278,0,57.0,19.59487488270699,1158.5562942583224,20.4,8.500862121582031,322.5061340332031,5.62,3.61,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,19.503,61.0579,2012,FI,30,286,70.8,29,8.5,916,0,121.0,70.50699197533842,1176.028861880926,50.2,8.976877212524414,266.3539428710937,6.36,3.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,18.9137,61.0291,2012,FI,31,286,22.2,31,13.2,1143,-1,65.0,62.28719627730457,1173.2482033166473,42.8,8.817082405090332,276.4251708984375,5.22,6.45,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,18.7078,60.9265,2012,FI,32,286,17.0,30,15.0,1358,-1,74.0,46.84429753667912,1160.2895204452018,57.0,8.670756340026855,295.9441833496094,4.76,9.04,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,21.37,58.63833,2013,EE,1,293,41.0,30,20.0,370,0,83.0,31.798914529591887,1011.4502558554688,42.0,9.406039237976074,123.8971176147461,6.89,4.43,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,26.32167,59.75,2013,EE,10,295,12.0,30,21.0,310,0,81.0,18.749307632947687,1323.2641727757937,69.0,7.958996772766113,131.5401153564453,4.39,11.73,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,26.15,59.79667,2013,EE,11,295,23.0,30,20.0,445,1,73.0,20.256902824810485,1314.9832405145155,50.0,8.0617036819458,127.8299331665039,5.33,8.2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,25.81,59.775,2013,EE,12,295,26.0,30,20.0,595,1,74.0,13.290842364004346,1296.2179141366198,48.0,8.11555004119873,124.03099822998048,5.79,7.31,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,25.45167,59.75667,2013,EE,13,295,30.0,30,20.0,735,1,85.0,12.616858535046967,1276.485201752705,55.0,8.3248872756958,124.15453338623048,6.07,6.24,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,20.905,58.39167,2013,EE,14,297,30.0,25,20.0,535,1,89.0,50.86554248110998,971.7658154722984,59.0,9.493748664855955,110.1716079711914,6.6,4.91,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,22.07333,58.665,2013,EE,2,293,22.0,30,20.0,635,1,43.0,15.905834585247629,1042.470733122295,21.0,8.91230297088623,277.065185546875,6.54,7.86,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,21.72333,58.84833,2013,EE,3,293,22.0,30,18.0,790,1,56.0,20.423064763010625,1043.137463018459,34.0,9.096038818359377,236.418212890625,6.48,8.36,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,21.41833,59.0,2013,EE,4,293,15.0,30,20.0,930,0,130.0,37.06741192175717,1039.7817608335442,115.0,9.427800178527832,95.83458709716795,6.02,11.59,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,21.38667,59.085,2013,EE,5,293,10.0,30,21.0,1015,-1,144.0,40.79626423675604,1045.769516368601,134.0,9.38835620880127,64.30825805664062,6.01,11.68,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,22.54333,59.31833,2013,EE,6,294,12.0,15,21.0,310,0,114.0,25.187396658815643,1113.2813152761455,102.0,8.89093017578125,76.07669830322266,5.89,11.55,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,22.935,59.41833,2013,EE,7,294,70.0,30,17.0,480,1,95.0,28.62187580759627,1137.6575585822366,25.0,8.795896530151367,92.65519714355467,8.92,4.34,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,23.46833,59.465,2013,EE,8,294,24.0,30,17.0,710,1,92.0,18.9185196933363,1164.772974872238,68.0,8.730676651000977,97.80095672607422,6.29,8.7,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,23.69833,59.49166,2013,EE,9,294,30.0,30,19.0,850,0,84.0,19.40026046016235,1176.6832914062647,54.0,8.67758846282959,105.51905059814452,6.53,6.61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,12.1705,54.3857,2013,DE,2,277,10.0,30,5.0,1087,-1,20.0,14.851270448646163,466.7075447523701,10.0,9.488698959350586,163.56422424316406,14.29,13.65,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
382,12.3028,54.5422,2013,DE,3,277,12.0,30,6.0,1210,-1,23.0,14.705039504854794,449.70754260711567,11.0,9.187874794006348,160.96536254882812,15.53,13.76,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,13.1177,54.7163,2013,DE,4,278,15.0,30,8.0,8,-1,23.0,10.359296418288102,438.0095204452003,8.0,8.62540054321289,255.5234375,9.28,12.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,13.5847,54.7143,2013,DE,5,278,22.0,30,9.0,156,-1,37.0,10.329727458187277,445.70637386188656,15.0,7.860399723052978,259.0023803710937,10.22,13.37,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,14.1165,54.6658,2013,DE,6,278,14.0,30,9.0,1050,0,27.0,30.294273335859835,470.2889490771473,13.0,8.430224418640137,262.5810241699219,7.45,12.34,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,13.8138,54.5562,2013,DE,7,278,12.0,30,9.0,1191,-1,22.0,8.868822348723718,468.64518555449393,10.0,7.134411811828613,234.54830932617188,7.31,12.84,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387,13.7233,54.4627,2013,DE,8,278,12.0,30,8.0,1276,-1,22.0,6.872600520107392,475.1571345236565,10.0,5.336043834686279,196.6723480224609,7.28,13.26,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,14.0598,54.437,2013,DE,9,278,12.0,30,9.0,1416,-1,15.0,21.68874521621467,487.5867131207416,3.0,6.26483154296875,285.8529663085937,7.18,12.9,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
389,14.1707,54.9008,2013,DE,10,279,27.0,30,9.0,1020,0,40.0,39.70658707467033,455.3793486074373,13.0,8.726675987243652,198.651596069336,9.94,12.96,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,13.6635,54.9032,2013,DE,11,279,10.0,30,8.0,1176,-1,47.0,29.29562339798803,430.8277566363252,37.0,8.720779418945312,173.062744140625,7.34,13.25,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,12.844,54.9082,2013,DE,12,279,11.0,26,8.0,1384,-1,32.0,19.483154615102563,415.7819756928309,21.0,8.790355682373047,250.33578491210932,7.93,13.24,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,12.3837,54.8373,2013,DE,13,280,12.0,30,8.0,84,-1,22.0,11.587584387873862,426.4626565221116,10.0,8.764717102050781,155.80186462402344,10.2,13.27,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,12.7258,55.0845,2013,DE,14,280,15.0,30,9.0,1062,-1,29.0,15.709471450960214,395.40820331664446,14.0,8.877204895019531,275.6141357421875,8.13,12.92,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,13.095,55.0818,2013,DE,15,280,18.0,30,9.0,1174,-1,30.0,31.67093909855337,396.33508950473873,12.0,8.980449676513672,276.1999816894531,7.9,13.03,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,13.853,55.0842,2013,DE,16,280,23.0,30,8.0,1382,-1,45.0,35.69791942215562,426.1441701317375,22.0,8.874260902404785,90.37210083007812,8.19,12.32,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,14.1952,55.0082,2013,DE,17,281,11.0,30,8.0,70,-1,46.0,33.18108797388441,448.710559407759,35.0,8.747127532958984,160.29539489746094,7.43,13.21,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,14.3497,55.3318,2013,DE,18,281,22.0,30,8.0,1035,0,45.0,10.847414240730924,447.6434496756265,23.0,9.133355140686035,294.0755310058594,7.11,10.38,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,13.952,55.2682,2013,DE,19,281,12.0,30,8.0,1160,-1,38.0,14.437226729093194,423.4773054188021,26.0,9.03750228881836,283.5157775878906,7.25,12.97,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,13.1832,55.269,2013,DE,20,281,15.0,30,8.0,1345,-1,36.0,9.7942646722189,378.9316814791014,21.0,8.920120239257812,276.43804931640625,7.33,12.34,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,12.9978,55.2737,2013,DE,21,281,12.0,30,8.0,1420,-1,27.0,12.09293603435312,374.1075447523701,15.0,8.819663047790527,292.5283203125,7.4,12.98,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,11.3238,55.1115,2013,DE,22,283,16.0,30,8.0,1185,-1,18.0,8.675752707214492,355.54323821511485,2.0,9.93349838256836,203.49923706054688,24.1,14.75,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,10.9592,55.249,2013,DE,23,283,16.0,30,8.0,1320,-1,24.0,8.502960243008733,338.92131712855297,8.0,10.321277618408203,179.5546112060547,25.9,14.42,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,10.8648,55.4493,2013,DE,24,284,16.5,30,8.0,66,-1,25.0,8.027943659140954,314.85772376185105,8.5,10.539271354675291,176.4743194580078,25.78,14.42,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,10.9028,55.7873,2013,DE,25,284,14.0,30,8.0,1004,0,23.0,4.69996201378222,275.0370651975732,9.0,10.7720308303833,182.5070037841797,23.44,14.15,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,11.0673,55.863,2013,DE,26,284,12.0,30,8.0,1113,-1,18.0,4.3839906828019535,266.6950895047394,6.0,10.93803596496582,221.7880401611328,19.22,13.65,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,10.7547,56.0152,2013,DE,27,284,11.0,30,8.0,1244,-1,21.0,7.419621171247972,249.10197569283443,10.0,11.5223388671875,200.33238220214844,25.37,14.54,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,10.4785,55.9277,2013,DE,28,284,12.5,30,8.0,1380,-1,21.0,2.982199859006574,263.30121835938724,8.5,11.382912635803224,187.515853881836,25.63,14.48,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,10.4982,55.8102,2013,DE,29,285,25.0,30,8.0,39,-1,34.0,2.344066586533189,275.68782038260633,9.0,11.27746868133545,198.85403442382807,27.18,14.8,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,9.774,55.1522,2013,DE,30,285,13.0,30,8.0,1226,-1,24.0,6.646051345539911,365.8058955479276,11.0,11.655349731445312,112.9677505493164,18.21,12.99,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,10.013,55.0743,2013,DE,31,285,12.0,30,8.0,1339,-1,29.0,4.086149599675084,376.80731523314535,17.0,11.301728248596191,105.79417419433594,17.68,13.35,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,10.1722,54.719,2013,DE,32,286,11.0,30,8.0,1007,0,23.0,9.582475060228791,414.1231734037223,12.0,11.416784286499023,148.376220703125,18.43,13.3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
