x_lon,y_lat,depth,dts,dto,reg,srn,exclude
14.57708333333332,53.57291666666666,1.0,5.503843273525423,596.0431553339065,24.0,36G4,5
14.743750000000006,53.57291666666666,-0.0,0.0,600.2782061655247,24.0,36G4,5
14.57708333333332,53.62291666666667,10.0,5.497332977917059,590.7203537888557,24.0,36G4,5
14.493750000000006,53.67291666666665,1.0,5.490818495853346,583.9403633518652,24.0,36G4,5
14.57708333333332,53.67291666666665,1.0,5.490818495853346,585.484546559284,24.0,36G4,5
14.57708333333332,53.72291666666666,1.0,5.484299832290313,580.3909142986128,24.0,36G4,5
13.993750000000006,53.772916666666674,2.0,5.477776992198912,557.0249074201015,24.0,36G3,5
14.07708333333332,53.772916666666674,4.0,5.5613171285558005,559.7659552392192,24.0,36G4,5
14.160416666666663,53.772916666666674,4.0,5.5613171285558005,561.9594575259594,24.0,36G4,5
14.243750000000006,53.772916666666674,2.0,5.477776992197135,567.8804467013896,24.0,36G4,5
14.32708333333332,53.772916666666674,-0.0,0.0,572.2839513856618,24.0,36G4,5
14.57708333333332,53.772916666666674,-0.0,0.0,575.5486635235615,24.0,36G4,5
13.82708333333332,53.82291666666666,-0.0,0.0,547.43454021458,24.0,36G3,5
13.910416666666663,53.82291666666666,2.0,5.4712499805416535,549.5756442133302,24.0,36G3,5
13.993750000000006,53.82291666666666,5.0,5.5613171285558005,552.1995017128146,24.0,36G3,5
14.07708333333332,53.82291666666666,5.0,5.5613171285558005,554.6200938404846,24.0,36G4,5
14.160416666666663,53.82291666666666,5.0,5.5613171285558005,557.0092684890413,24.0,36G4,5
14.243750000000006,53.82291666666666,5.0,5.5613171285558005,559.75640890814,24.0,36G4,5
14.32708333333332,53.82291666666666,6.0,5.471249980541549,561.9450692745385,24.0,36G4,5
14.57708333333332,53.82291666666666,1.0,5.471249980539878,571.193760191163,24.0,36G4,5
13.743750000000006,53.87291666666667,-0.0,0.0,540.4619689464383,24.0,36G3,5
