x_lon,y_lat,depth,dts,dto,reg,srn,exclude
15.727083333333326,54.40625,37.0,20.690548318488144,516.2079713910977,25.0,37G5,0
15.868750000000006,54.40625,32.0,18.537723761848188,522.4784319711764,25.0,37G5,0
16.010416666666657,54.40625,28.0,18.537723761848188,529.119209064492,25.0,37G6,0
16.152083333333337,54.40625,21.0,13.045790644921599,536.1859662882556,25.0,37G6,0
16.29374999999999,54.40625,15.0,9.171150413138289,543.5875978211084,25.0,37G6,3
18.70208333333332,54.40625,6.0,9.171150413136436,708.0514659309489,26.0,37G8,3
18.84375,54.40625,18.0,9.268861880925156,712.8222276002875,26.0,37G8,3
18.98541666666665,54.40625,31.0,13.045790644921599,718.7717863126741,26.0,37G8,0
19.12708333333333,54.40625,35.0,13.04579064492305,725.5435234521983,26.0,37G9,0
19.26875000000001,54.40625,38.0,9.268861880925156,732.8854570059347,26.0,37G9,3
19.410416666666663,54.40625,25.0,9.171150413138289,740.6278284186579,26.0,37G9,3
19.693749999999994,54.40625,-0.0,0.0,756.8968454177714,26.0,37G9,3
10.060416666666669,54.48958333333334,21.0,9.152504846681197,361.1665856427734,22.0,37G0,0
10.20208333333332,54.48958333333334,12.0,13.032683099331418,361.1665856427734,22.0,37G0,0
10.34375,54.48958333333334,20.0,9.268861880925863,361.1665856427734,22.0,37G0,0
10.485416666666652,54.48958333333334,14.0,13.03268309933135,361.1665856427734,22.0,37G0,0
10.627083333333331,54.48958333333334,18.0,20.53454586040214,361.1665856427734,22.0,37G0,0
10.768750000000011,54.48958333333334,13.0,18.305000424424843,361.1665856427734,22.0,37G0,0
10.910416666666663,54.48958333333334,12.0,9.152504846681298,361.1665856427734,22.0,37G0,0
11.052083333333343,54.48958333333334,-0.0,0.0,361.1665856427734,22.0,37G1,3
11.335416666666674,54.48958333333334,25.0,9.152504846681298,366.62000920986935,22.0,37G1,0
11.477083333333326,54.48958333333334,27.0,18.305000424424843,372.379283096865,22.0,37G1,0
11.618750000000006,54.48958333333334,21.0,18.537723761848188,379.24342644436786,22.0,37G1,0
11.760416666666657,54.48958333333334,16.0,18.537723761848188,379.42893375654296,22.0,37G1,0
11.902083333333337,54.48958333333334,14.0,18.537723761848188,374.67496331669025,22.0,37G1,0
12.043749999999989,54.48958333333334,12.0,20.66576459677897,371.5394871595684,24.0,37G2,0
12.185416666666669,54.48958333333334,17.0,20.53454586040214,370.4354475236957,24.0,37G2,0
12.32708333333332,54.48958333333334,15.0,13.032683099332724,370.4354475236957,24.0,37G2,0
