x_lon,y_lat,depth,dts,dto,reg,srn,exclude
14.581250000000011,53.57291666666666,1.0,0.8255765370801692,589.8789959404402,24.0,36G4,5
14.71875,53.57291666666666,1.0,0.8255765370782786,594.6692313744796,24.0,36G4,5
14.581250000000011,53.65625,3.0,1.6478972221721824,582.1296475708634,24.0,36G4,5
14.168749999999989,53.73958333333334,1.0,0.8223189484753824,561.6833282156297,24.0,36G4,5
13.893750000000011,53.82291666666666,2.0,1.2380549273371104,549.1573643125174,24.0,36G3,5
14.03125,53.82291666666666,5.0,3.713515456798908,550.0822606035879,24.0,36G4,5
14.168749999999989,53.82291666666666,5.0,5.5613171285558005,553.3620433858242,24.0,36G4,5
14.581250000000011,53.82291666666666,1.0,0.8206875431519516,567.6257463450653,24.0,36G4,5
10.731249999999989,53.90625,1.0,0.9268861880914544,506.6583142353159,22.0,36G0,3
13.893750000000011,53.90625,1.0,0.9268861880914544,539.9787084398117,24.0,36G3,5
11.28125,53.98958333333334,6.0,1.8794551171188507,486.1544309404608,22.0,36G1,3
13.893750000000011,53.98958333333334,4.0,1.2358909311821924,530.1521570236102,24.0,36G3,3
14.03125,53.98958333333334,4.0,1.2357827384861646,531.5670221481054,24.0,36G4,3
14.168749999999989,53.98958333333334,10.0,2.4718900323055477,535.3204956127585,24.0,36G4,3
14.306250000000006,53.98958333333334,11.0,7.810681704968493,539.9782469817843,24.0,36G4,0
14.443749999999994,53.98958333333334,13.0,4.94421265339992,544.3444750507731,24.0,36G4,5
14.581250000000011,53.98958333333334,7.0,0.926886188094992,548.7685301607283,24.0,36G4,5
14.71875,53.98958333333334,-0.0,0.0,553.6301617425835,24.0,36G4,5
14.856249999999989,53.98958333333334,-0.0,0.0,563.4094490631683,24.0,36G4,5
19.39375000000001,53.98958333333334,-0.0,0.0,818.9317215068917,26.0,36G9,3
10.910416666666665,54.07291666666666,21.0,2.4692935007323498,479.7493483762345,22.0,37G0,3
11.052083333333345,54.07291666666666,23.0,6.93503509381858,476.001952154525,22.0,37G1,0
11.193749999999994,54.07291666666666,22.0,6.5393592117475645,475.9764066332953,22.0,37G1,0
11.335416666666674,54.07291666666666,10.0,8.464502623335,475.9764066332953,22.0,37G1,0
11.477083333333326,54.07291666666666,6.0,3.2631316344254704,475.9764066332953,22.0,37G1,0
13.885416666666655,54.07291666666666,1.0,0.926886188094992,521.4577858864316,24.0,37G3,3
14.027083333333335,54.07291666666666,10.0,2.469726239979352,523.2656119576411,24.0,37G4,3
14.168749999999989,54.07291666666666,15.0,9.205906751111494,527.0213457540402,24.0,37G4,0
14.310416666666669,54.07291666666666,13.0,15.31925103436481,531.4519535271066,24.0,37G4,0
14.45208333333332,54.07291666666666,13.0,12.48466032111138,536.2971936891046,24.0,37G4,0
14.59375,54.07291666666666,10.0,8.958561056924923,541.3664527894216,24.0,37G4,5
14.735416666666652,54.07291666666666,14.0,5.241514681724292,546.7497117947587,24.0,37G4,5
14.877083333333331,54.07291666666666,13.0,2.469726239979421,552.5968612957182,24.0,37G4,5
19.26875000000001,54.07291666666666,1.0,0.8157829245201842,806.2345757497766,26.0,37G9,3
19.410416666666663,54.07291666666666,1.0,2.897924176714758,813.2366497473357,26.0,37G9,3
11.052083333333345,54.15625,18.0,2.4671299088066934,466.795811589547,22.0,37G1,3
11.193749999999994,54.15625,22.0,9.195254757775764,466.70754475236936,22.0,37G1,0
11.335416666666674,54.15625,25.0,15.998064069888336,466.70754475236936,22.0,37G1,0
11.477083333333326,54.15625,22.0,8.638361034099287,466.70754475236936,22.0,37G1,0
11.618750000000006,54.15625,15.0,3.701506126465796,467.91188418712505,22.0,37G1,0
11.760416666666655,54.15625,3.0,0.9268861880921618,471.6915607328148,22.0,37G1,3
11.902083333333335,54.15625,4.0,0.8141445956136687,476.0418383714485,22.0,37G1,3
13.460416666666674,54.15625,4.0,2.612163769369614,512.756852411299,24.0,37G3,3
13.602083333333326,54.15625,8.0,2.024739571950082,510.2357480690174,24.0,37G3,3
13.743750000000006,54.15625,3.0,0.8141445956137722,510.2357480690174,24.0,37G3,3
13.885416666666655,54.15625,10.0,4.070722850757842,511.192319136446,24.0,37G3,3
14.027083333333335,54.15625,12.0,10.70430099801733,514.5551197016154,24.0,37G4,0
14.168749999999989,54.15625,14.0,15.36235609289517,518.5712143024805,24.0,37G4,0
14.310416666666669,54.15625,14.0,21.91974038796191,523.471884187125,24.0,37G4,0
14.45208333333332,54.15625,14.0,20.803538461107987,528.4259215965479,24.0,37G4,0
14.59375,54.15625,13.0,17.331907231298636,533.8728484397506,24.0,37G4,0
14.735416666666652,54.15625,13.0,13.867814748207756,539.5471299088057,24.0,37G4,0
14.877083333333331,54.15625,18.0,10.883745020670244,545.6414365180761,24.0,37G4,0
15.018750000000011,54.15625,19.0,7.260649267632463,552.3633351818066,25.0,37G5,3
15.160416666666665,54.15625,14.0,4.440289904261628,559.3005325425154,25.0,37G5,3
15.302083333333345,54.15625,7.0,0.9268861880921618,566.6072650810477,25.0,37G5,3
18.98541666666665,54.15625,-0.0,0.0,789.8895204452003,26.0,37G8,3
19.12708333333333,54.15625,1.0,1.2336190537400984,793.3444733219861,26.0,37G9,3
11.052083333333345,54.23958333333334,1.0,0.9268861880942844,456.5568113583572,22.0,37G1,3
11.193749999999994,54.23958333333334,14.0,7.370316246114521,456.52952044520094,22.0,37G1,0
11.335416666666674,54.23958333333334,21.0,16.274856834771956,456.52952044520094,22.0,37G1,0
11.477083333333326,54.23958333333334,23.0,16.23943682299234,456.5568113583572,22.0,37G1,0
11.618750000000006,54.23958333333334,25.0,10.976976758289547,459.36989953546765,22.0,37G1,0
11.760416666666655,54.23958333333334,25.0,10.195748069017318,463.0307532155159,22.0,37G1,0
11.902083333333335,54.23958333333334,19.0,8.691422608626832,468.659496447651,22.0,37G1,0
12.043749999999989,54.23958333333334,15.0,6.931569250525959,474.3171069006835,24.0,37G2,0
12.185416666666669,54.23958333333334,3.0,0.8125045444690844,480.7129561285005,24.0,37G2,3
12.32708333333332,54.23958333333334,-0.0,0.8125045444690844,480.7129561285005,24.0,37G2,3
13.318749999999994,54.23958333333334,-0.0,0.0,499.8360301800252,24.0,37G3,3
